EJER;SEXO;CCAA;MODELO;M714_1;M714_2;M714_3;M714_4;M714_5;M714_6;M714_7;M714_8;M714_9;M714_10;M714_11;M714_12;M714_13;M714_14;M714_15;M714_16;M714_17;M714_18
2011;1;17;714;969433443,240000;1777323376,180000;2746756819,420000;497569171,680000;96634060,810000;42279469,680000;2041084578,860000;29997253,950000;29011953,880000;106814391,370000;1690280163,110000;690200000,000000;1023176959,940000;12025825,050000;6919931,590000;6919931,590000;6919931,590000;986
2011;1;77;714;739767842,590000;3034776915,670000;3774544758,260000;2080362218,370000;66824596,860000;44440277,210000;1549282010,960000;16839712,040000;4978209,410000;78642330,270000;2795559461,920000;1283100000,000000;1540600081,410000;13892510,100000;11840764,310000;10122588,450000;10122588,450000;1833
2011;2;1;714;5285858626,020000;13372771319,440000;18658629945,460000;4813445743,610000;1342709556,000000;905520944,670000;11931449363,940000;330320994,890000;17913123,280000;659979775,170000;12687573135,810000;6490400000,000000;6471567339,060000;58699796,370000;39896927,970000;39875090,910000;39875090,910000;9272
2011;2;2;714;2056864194,970000;4369474117,630000;6426338312,600000;1149425619,350000;311069532,800000;115836489,880000;4836272877,070000;126828455,650000;4701002,180000;193273868,470000;4214889615,640000;1995000000,000000;2280295996,200000;19491446,180000;14428588,410000;14427993,400000;14427993,400000;2850
2011;2;3;714;1025761323,480000;2803004318,140000;3828765641,620000;819054983,930000;242790975,800000;106654253,750000;2700134015,020000;76478349,690000;3847128,830000;122596910,400000;2717577167,480000;1333500000,000000;1409553303,900000;11480246,260000;9522215,820000;9522188,370000;9522188,370000;1905
2011;2;4;714;800118858,390000;1388045695,490000;2188164553,880000;331537260,470000;81560536,240000;18788617,060000;1733266182,680000;28658651,140000;1603144,190000;74310698,340000;1336873566,470000;273700000,000000;1083844724,390000;15903571,880000;8001284,610000;7990175,930000;0,000000;391
2011;2;5;714;2979208982,000000;4174924263,020000;7154133245,020000;1402943338,170000;338049526,100000;183880381,050000;5238378745,390000;57814249,050000;9838012,650000;261278518,720000;4009289770,680000;1967000000,000000;2175895269,480000;19931242,300000;13044638,610000;13044137,890000;13044137,890000;2810
2011;2;6;714;630002133,800000;2543363173,420000;3173365307,220000;842679168,010000;306094054,300000;51410542,880000;2158913385,850000;39411174,890000;2771273,550000;78179762,040000;2485918520,990000;1127700000,000000;1374895841,650000;12107098,360000;9862386,730000;9862386,730000;9862386,730000;1611
2011;2;7;714;1866677719,360000;5598535131,460000;7465212850,820000;1597150765,480000;341919816,500000;135898241,920000;5399373171,850000;104894891,300000;8374373,040000;219521407,230000;5451785930,600000;2591400000,000000;2917739741,480000;27431257,190000;18543401,560000;18543401,560000;18543401,560000;3702
2011;2;8;714;1550816371,980000;2808715445,960000;4359531817,940000;959713596,550000;187826921,300000;96507829,660000;3143744370,170000;52838790,320000;2638058,090000;104089173,180000;2733768875,800000;1332800000,000000;1432218183,710000;12055987,610000;8598335,400000;8598335,400000;8598335,400000;1904
2011;2;9;714;13414623402,340000;36597624813,660000;50012248216,000000;11883272311,600000;3153873839,000000;1028943814,410000;34011053129,440000;1308424307,050000;41108163,490000;1739446490,040000;35313719684,880000;14645400000,000000;20988856835,480000;226252090,930000;140882880,500000;140715059,140000;140687674,620000;20922
2011;2;10;714;5552800305,610000;5575836260,510000;11128636566,120000;1522191942,210000;301002149,500000;146892945,490000;9083016537,290000;109058775,940000;6960879,950000;260515485,240000;5355865073,300000;1561700000,000000;3920749745,780000;48000588,340000;30866705,680000;30863200,420000;0,000000;2231
2011;2;11;714;379719300,090000;711235163,780000;1090954463,870000;210138875,930000;35946181,620000;30848295,590000;803379989,710000;13523331,760000;765538,700000;32298432,180000;681333485,520000;372600000,000000;321268418,930000;2262486,270000;1896300,130000;1896300,130000;1896300,130000;529
2011;2;12;714;5038855115,640000;6637968557,490000;11676823673,130000;1605364323,280000;365812134,200000;155612988,190000;9477575472,230000;92046383,210000;15537493,620000;330687012,630000;6451558341,420000;2536800000,000000;4001925038,110000;54850154,480000;29589666,880000;29589666,880000;29589666,880000;3624
2011;2;13;714;18290008612,840000;27820644635,690000;46110653248,530000;6114440962,680000;1954730963,000000;689380680,200000;37526780805,310000;326283794,290000;94287043,980000;1359479962,070000;26661133954,860000;841232000,000000;25833938076,470000;382739237,160000;244405563,590000;244340307,240000;0,000000;7375
2011;2;14;714;1801023390,970000;3236619173,800000;5037642564,770000;1074680013,120000;184967540,700000;83515786,930000;3650990495,040000;89811850,300000;5721494,850000;132922924,550000;3105208927,180000;1403500000,000000;1751465646,880000;17601145,260000;10807994,210000;10807994,210000;10807994,210000;2005
2011;2;17;714;657831925,710000;1842538830,140000;2500370755,850000;532634139,070000;110367744,200000;44121723,700000;1798916326,430000;31988798,080000;1687178,810000;91022589,760000;1781483830,310000;747600000,000000;1054948282,530000;11617894,510000;7408106,660000;7408106,660000;7408106,660000;1068
2011;2;77;714;223512889,860000;1915817459,620000;2139330349,480000;1256124116,380000;45150984,690000;25919198,880000;791910327,350000;22672511,890000;2891848,180000;39812346,800000;1830248564,560000;841624000,000000;1008458404,570000;9559502,580000;8609142,970000;7415681,340000;7415681,340000;1204
