EJER;CCAA;SECTOR;TIPOPER;MODELO;M390_1;M390_2;M390_3;M390_4;M390_5;M390_6;M390_7;M390_8;M390_9;M390_10;M390_11;M390_12;M390_13;M390_14;M390_15;M390_16;M390_17;M390_18;M390_19;M390_20;M390_21;M390_22;M390_23;M390_24;M390_25;M390_26;M390_27;M390_28;M390_29;M390_30;M390_31;M390_32;M390_33;M390_34;M390_35;M390_36;M390_37;M390_38;M390_39
2024;4;3;1;390;2136521381,720000;371110427,020000;371527261,720000;268057318,640000;11512075,500000;8040338,810000;23481229,380000;6222917,330000;387444,740000;308492980,280000;63034281,440000;4128,730000;2633332706,290000;1989777071,840000;146180409,750000;264255466,880000;7359375,020000;78137504,770000;562043211,490000;2463440293,250000;1987418424,820000;1638117203,800000;825431814,900000;59214501,690000;232524382,070000;63038410,170000;2510937,810000;71223411,480000;58962266,930000;64636330,430000;105231038,800000;30805439,500000;10230766,400000;5449072,630000;8185001,310000;250793,260000;35589,980000;2449;2
2024;4;4;0;390;1301603431,860000;254695834,180000;254698056,230000;92769202,840000;6626455,490000;37280,950000;1015680,640000;361848,070000;71542,130000;99201493,400000;155496562,830000;168,100000;1413300298,430000;1275035866,520000;3140111,450000;1742163,640000;16939908,970000;2797103,940000;817616103,040000;1323220031,980000;1271622734,110000;465533200,250000;857538346,660000;29563344,060000;-850216,380000;155498900,560000;0,000000;155674919,210000;150669400,660000;150845419,310000;159739210,490000;0,000000;3479824,380000;5590011,870000;174079,330000;0,000000;0,000000;33308;0
2024;4;4;1;390;8851863550,600000;1492130738,550000;1492136853,280000;1040391360,800000;69353000,930000;1941796,480000;13592312,580000;13269183,820000;15671,160000;1114795225,690000;377341627,590000;0,000000;9622436878,950000;7223373932,070000;329251351,690000;144197978,290000;205992636,800000;178339748,640000;3142219024,270000;9602553612,590000;7188717407,270000;5644515117,320000;3958448565,110000;297630207,770000;397123378,330000;377352044,560000;10807,520000;379301326,130000;311724028,450000;313662502,500000;523343692,980000;62163788,710000;77205973,260000;87417217,930000;1949281,570000;21601152,390000;6436591,090000;17981;60
2024;4;5;0;390;570677816,060000;103925463,960000;104294046,470000;62110140,700000;2458024,920000;419474,350000;3048376,590000;247599,200000;233223,750000;67369230,980000;36924815,490000;903757,520000;1099794235,510000;552014191,330000;10018706,320000;5653815,390000;16188007,230000;3060928,760000;224411732,450000;876047499,340000;551277236,110000;440295763,770000;262913392,280000;30599224,400000;-3210767,790000;37829204,650000;0,000000;38514347,680000;36018458,830000;36703601,860000;43577882,360000;50151,940000;3409822,810000;2467674,280000;685143,030000;0,000000;0,000000;11343;0
2024;4;5;1;390;15406045037,590000;2650397482,020000;2657214772,650000;1978748748,240000;54829546,100000;44628656,510000;133274797,250000;153728586,750000;3103742,710000;2284285249,750000;372929522,900000;134099,950000;19494792008,970000;13517742205,410000;742839268,030000;4426170492,290000;98253860,010000;267693383,970000;3156614502,100000;19492702856,950000;13494652214,670000;13152605775,240000;6355104246,860000;269415779,600000;4223604910,440000;373088424,070000;24610401,180000;418147684,810000;368151493,150000;388600352,710000;541967050,600000;119563241,810000;21928633,110000;34127707,410000;45059260,740000;33085142,330000;31284968,260000;8439;26
2024;4;6;0;390;43940454,220000;9011369,030000;9015024,680000;2069739,760000;133625,240000;959,090000;75040,070000;164460,900000;25,210000;2419583,690000;6595440,990000;0,000000;65470732,180000;41960027,270000;8965824,440000;3998001,170000;540082,950000;7045472,450000;32040607,710000;56474292,030000;41953700,270000;11697950,020000;44776342,010000;736665,630000;12503458,060000;6595440,990000;0,000000;6611994,510000;6507568,280000;6524121,800000;6904251,180000;0,000000;281813,110000;114877,800000;16553,520000;0,000000;0,000000;1272;0
2024;4;6;1;390;545951814,140000;110017351,290000;110034906,950000;61927736,770000;1404429,040000;675365,250000;1905023,300000;16800405,360000;0,000000;78957197,680000;31077709,270000;0,000000;809741114,520000;416156768,480000;118891714,720000;15701369,420000;3228044,240000;182480687,410000;159152611,900000;585341059,690000;435688254,130000;401842184,420000;183760506,710000;8628994,040000;121957939,980000;31077709,270000;469233,520000;31777975,660000;30722246,970000;30953279,840000;30273273,320000;7945602,400000;3332841,640000;1544121,190000;700266,390000;22905190,090000;9633995,480000;1012;12
2024;4;7;0;390;41868899,300000;8601500,170000;8601500,170000;1183103,280000;207618,080000;8821,740000;60693,650000;65494,240000;0,000000;1504972,880000;7096527,290000;0,000000;50135804,390000;40412944,200000;2033974,910000;1062075,740000;3234203,670000;2072544,630000;34533792,080000;47647736,150000;40387453,570000;6705134,490000;40942601,660000;1009497,710000;2728523,790000;7096527,290000;0,000000;7112075,940000;7042253,600000;7057802,250000;7199162,240000;0,000000;71909,890000;84956,480000;15548,650000;0,000000;0,000000;1009;0
2024;4;7;1;390;172747145,180000;35556721,850000;35556724,800000;14007297,680000;3389827,200000;3328,930000;668875,910000;235237,280000;0,000000;15075803,790000;20480921,010000;0,000000;5093420488,390000;106666082,410000;5170069,510000;37898804,210000;4896423867,150000;1820575,920000;86004527,000000;5070759356,860000;124004924,570000;1040008715,300000;4030750641,560000;81959633,830000;39760057,170000;20480921,010000;0,000000;20481799,130000;19731905,990000;19732784,110000;3942991,150000;257361,720000;151860,900000;791002,890000;878,120000;17433461,260000;444534,840000;310;17
2024;4;8;0;390;981482856,790000;202668177,170000;202670140,170000;44754325,460000;4450466,900000;46676,270000;1252336,250000;956257,630000;21222,780000;51033612,890000;151636527,280000;127,580000;1060529165,610000;965538944,450000;34694714,060000;14937065,590000;7460328,920000;19792176,020000;725330464,040000;1030987071,940000;967244062,230000;238177656,730000;793022087,630000;22611787,250000;42470024,000000;151643335,620000;0,000000;151844549,040000;149765724,680000;149966938,100000;153675089,070000;23472,950000;1350792,180000;2535522,400000;201213,420000;0,000000;0,000000;18194;0
2024;4;8;1;390;7128146245,900000;1293336054,820000;1293459267,210000;859130438,690000;68669003,710000;5172800,510000;17844732,400000;70390861,400000;14691,800000;1001105751,460000;292353515,750000;0,000000;15196625862,370000;6332105471,140000;440082006,820000;3630141142,670000;136571592,120000;883336061,180000;1698410554,670000;10564328842,500000;6253598280,440000;5214779679,690000;5688021658,020000;265884626,460000;3967201952,140000;292355919,040000;2504557,080000;294909703,770000;273054798,310000;273104025,960000;387813234,750000;75109393,450000;36363756,880000;23903427,050000;2553784,730000;77941103,280000;57323583,130000;8198;106
2024;4;9;0;390;56134831,600000;10887213,670000;10887650,340000;3262897,240000;442529,940000;10548,250000;71828,690000;78683,870000;6,230000;3804743,860000;7082906,480000;26623,220000;74166849,150000;54159697,120000;2025296,660000;1071530,140000;13415230,580000;627912,210000;36952788,440000;72507082,950000;54142816,250000;19181249,080000;53120885,350000;2307367,830000;2565423,990000;7109486,860000;0,000000;7137372,200000;6879067,430000;6906952,770000;7340958,020000;0,000000;118889,860000;343101,260000;27885,340000;0,000000;0,000000;2694;0
2024;4;9;1;390;280853004,640000;42229223,940000;42229287,780000;22815983,600000;4544882,480000;117866,150000;606934,770000;569493,060000;3028,070000;27258119,920000;14971167,860000;3273,580000;3078108268,350000;270828218,350000;5091356,830000;13791775,830000;2779343219,600000;5438080,450000;111263880,550000;3081459915,580000;270694925,770000;264435196,070000;2816899833,930000;39212478,370000;14350166,960000;16129556,420000;0,000000;16326429,140000;14444738,640000;14641611,360000;21227807,920000;383722,170000;4568890,940000;2502205,140000;196872,720000;681932,450000;10411,560000;905;12
2024;4;10;0;390;992359139,900000;130769783,160000;130772577,520000;76882574,100000;3764526,970000;32989,300000;783665,800000;804479,760000;6064,450000;81327590,130000;49444987,390000;2311102,300000;1114569108,190000;981632849,510000;12342986,330000;5752444,730000;8915741,020000;13268502,760000;509846248,120000;1140182562,350000;981048115,610000;550651264,050000;545074662,370000;20068099,010000;12975199,470000;51755967,820000;0,000000;51925124,940000;48398321,190000;48567478,310000;55820052,270000;54422,450000;2634412,220000;4730934,920000;169157,120000;0,000000;0,000000;14151;0
2024;4;10;1;390;13298070162,470000;1614236368,250000;1614398727,130000;1076598588,750000;138680087,540000;2093121,120000;17880022,400000;72984642,420000;87106,200000;1280839199,500000;333559527,630000;273832,680000;16235988094,630000;12473260906,840000;71348267,440000;44468826,330000;2745852712,620000;845601037,230000;6379558173,690000;15656026680,890000;12382163827,640000;6421211959,440000;9226616499,670000;594978233,830000;17935338,160000;333846103,930000;355963,360000;335488218,860000;267096117,640000;268382269,210000;412727863,310000;36827341,250000;53257577,980000;67964709,030000;1642114,930000;48085386,110000;35670421,310000;9939;61
2024;4;99;0;390;265638,370000;55784,040000;55784,040000;1638,230000;0,000000;0,000000;0,000000;0,000000;0,000000;1638,230000;54145,810000;0,000000;267150,690000;267150,690000;0,000000;0,000000;0,000000;0,000000;259239,860000;267150,690000;267150,690000;7829,010000;259321,680000;0,000000;-1402,590000;54145,810000;0,000000;54440,350000;52747,540000;53042,080000;53910,940000;0,000000;949,070000;214,340000;294,540000;0,000000;0,000000;25;0
2024;4;99;1;390;92806225,190000;13272407,050000;13272442,900000;17599784,540000;248328,360000;7844,660000;48300,810000;62447,110000;17,500000;17919592,560000;-4647149,660000;0,000000;458856753,830000;89954870,610000;102567,380000;2938,280000;368450677,500000;98293,290000;-35261953,780000;459205113,150000;89946563,020000;164132918,330000;295072194,830000;4214612,530000;-338420,140000;-4646962,820000;0,000000;-4640682,110000;-5208301,610000;-5202020,900000;4680783,860000;0,000000;8662047,320000;1227040,570000;6280,710000;0,000000;0,000000;208;0
2024;77;1;0;390;419457,680000;58713,390000;58713,390000;11366,030000;720,660000;0,000000;0,000000;0,000000;0,000000;12086,690000;46626,700000;3930,400000;540943,960000;399780,340000;17982,240000;0,000000;0,000000;0,000000;395816,170000;525954,890000;399780,340000;119065,050000;406534,410000;12414,140000;17982,240000;50557,100000;0,000000;50557,100000;40801,130000;40801,130000;56626,140000;0,000000;4481,410000;11343,610000;0,000000;0,000000;0,000000;35;0
2024;77;1;1;390;946762733,170000;89242041,250000;89418856,130000;93006734,160000;1101102,790000;20325,480000;2841134,720000;314967,330000;59624,720000;97328805,640000;-7909949,510000;0,000000;1023893137,770000;904632307,620000;59670507,190000;20911611,890000;9251441,010000;8336896,150000;217640614,020000;1029260924,300000;903388598,410000;744776709,370000;284484214,930000;6365525,730000;42909547,650000;-7909949,510000;1047037,380000;-6871637,890000;-4772681,060000;-4781406,820000;5323737,390000;10224542,900000;296809,550000;65244,260000;1038311,620000;861665,090000;371487,080000;39;0
2024;77;2;0;390;636872,310000;133743,310000;133743,310000;25028,270000;6300,000000;0,000000;0,000000;0,000000;0,000000;31328,270000;102415,040000;0,000000;628848,790000;611518,790000;0,000000;0,000000;17330,000000;0,000000;487423,380000;658848,790000;611518,790000;119601,990000;539246,800000;30000,000000;0,000000;102415,040000;0,000000;102415,040000;101460,920000;101460,920000;102837,130000;0,000000;98,220000;1278,190000;0,000000;0,000000;0,000000;25;0
2024;77;2;1;390;10096950820,420000;2027519397,660000;2027522886,680000;1201094450,600000;128904832,040000;13898327,040000;6060775,590000;5284758,470000;5676,910000;1353750958,690000;673771927,990000;0,000000;10046785172,020000;9657478370,130000;122522205,950000;145823962,810000;44091393,070000;55255498,260000;3612886399,110000;10326414122,930000;9625869079,260000;6136672982,940000;4189741139,990000;590102448,150000;-25774534,770000;673771927,990000;16223177,180000;689784786,900000;456721554,010000;456511235,740000;511609577,410000;44612249,730000;1407539,350000;13439682,420000;16012858,910000;14248599,430000;9677228,230000;79;8
2024;77;3;0;390;573616,270000;117300,000000;117400,030000;46785,950000;51,910000;9,220000;8181,790000;848,500000;0,000000;55849,320000;61550,710000;15998,400000;872228,500000;521309,230000;107129,350000;158897,580000;370,400000;59365,820000;375428,420000;888853,400000;521309,230000;291267,670000;597585,730000;247,190000;226160,320000;77549,110000;0,000000;77734,610000;71248,010000;71433,510000;84305,230000;0,000000;9350,730000;3473,900000;185,500000;0,000000;0,000000;46;0
2024;77;3;1;390;13063118678,510000;2451183201,900000;2451364778,830000;1751741776,450000;221782733,040000;248830953,100000;471059451,460000;74806322,990000;3561763,660000;2762853769,560000;-311488990,730000;0,000000;20203971362,180000;9034656442,300000;4806630223,690000;4247794446,000000;60334011,510000;1074486022,980000;428219712,340000;19624348527,550000;9233336804,430000;13506958548,270000;6117389979,280000;1089799563,040000;4911754515,220000;-311488990,730000;311111919,210000;32800701,050000;164155343,210000;197333115,780000;366836004,450000;67892566,070000;9895423,450000;5046145,890000;344289691,780000;41512996,860000;161359506,940000;307;21
2024;77;4;0;390;16252907,570000;3392107,050000;3392107,050000;531632,710000;307009,520000;547,340000;314,130000;378,580000;0,000000;794468,760000;2597638,290000;626,990000;18132578,210000;16019593,800000;96011,880000;58122,740000;443007,460000;328283,350000;12458875,340000;17096225,380000;15986345,490000;2732647,540000;14290535,100000;1443324,230000;118879,960000;2598455,390000;57,800000;2605541,680000;2551695,470000;2558723,960000;2867199,770000;0,000000;239969,780000;75558,010000;7086,290000;0,000000;0,000000;1274;0
2024;77;4;1;390;3108931360,040000;581021350,320000;581021832,660000;484451100,560000;5979445,960000;2805932,790000;7349478,860000;6122950,640000;143,540000;504075827,470000;76946005,190000;0,000000;4018879673,350000;2173764864,170000;72190999,420000;56591399,250000;29018589,680000;289219513,870000;584128808,590000;3232364595,550000;2155330283,110000;2523617292,540000;708747303,010000;19479727,080000;77760606,800000;76879080,060000;1806443,050000;79953526,780000;56142100,840000;57410104,510000;81512812,120000;20609980,550000;3368162,530000;2813466,790000;3074446,720000;4497716,570000;3077284,480000;645;22
2024;77;5;0;390;12298256,980000;2238587,460000;2242234,510000;1060733,500000;19131,170000;66826,570000;80670,570000;14848,860000;0,000000;1228791,380000;1013443,130000;126167,550000;21613680,400000;11642046,940000;608918,480000;583585,160000;2578163,100000;425137,360000;6738142,730000;20248782,430000;11603287,940000;8212978,250000;9673832,040000;243324,610000;438489,150000;1139614,880000;0,000000;1205778,660000;1105785,910000;1171949,690000;1256441,450000;0,000000;91982,580000;58953,720000;66163,780000;0,000000;0,000000;533;0
2024;77;5;1;390;22185265494,030000;3343884841,320000;3348959467,710000;2396846629,680000;64550407,740000;226988400,290000;286542431,220000;72073951,440000;6613571,560000;3032774874,830000;316184592,880000;0,000000;27044339314,620000;20179331149,460000;2650651498,310000;2415970182,360000;82505545,390000;1046829075,990000;4954538863,820000;26294296837,300000;20167190736,480000;20880079107,300000;5416685377,510000;309848837,650000;302633624,530000;316184591,170000;207216991,020000;599100033,900000;306264977,040000;381963428,750000;544196041,960000;229268497,290000;9928307,080000;15665181,130000;282913609,370000;45372515,110000;28442022,680000;1117;24
2024;77;6;0;390;1340905,660000;273515,290000;273515,290000;31972,120000;948,970000;0,000000;678,970000;59762,460000;0,000000;93362,520000;180152,770000;0,000000;2456563,960000;1006302,470000;702511,130000;177341,340000;41733,110000;465071,940000;900571,520000;1974005,780000;1006302,470000;441571,130000;1532434,650000;5122,200000;871010,470000;180152,770000;0,000000;181321,930000;177160,830000;178329,990000;187593,760000;0,000000;4231,260000;6201,690000;1169,160000;0,000000;0,000000;73;0
